StockCode,Quantity,UnitPrice,CustomerID
85036B,4,1.25,18252.0
23203,5,2.08,16393.0
21080,12,0.85,15227.0
22726,8,3.75,13767.0
21844,6,2.95,12766.0
23539,4,5.95,16057.0
23400,1,6.25,17634.0
22730,1,3.75,16007.0
22737,4,1.65,14506.0
22908,12,0.85,13515.0
POST,2,40.0,12704.0
20973,2,0.65,14723.0
17012B,4,0.85,18055.0
22645,1,0.39,17954.0
51014A,12,0.39,15907.0
85111,36,0.29,15841.0
22733,18,1.25,14911.0
21624,1,5.95,12748.0
21755,1,6.25,17114.0
23127,3,4.95,15561.0
82582,12,2.1,17865.0
35914,12,0.85,13148.0
23202,10,2.08,15144.0
47559B,2,1.25,15311.0
22939,4,4.95,12693.0
23434,24,2.08,14286.0
22667,1,2.95,16033.0
22112,1,4.95,17081.0
22776,1,9.95,12610.0
23323,4,2.1,16426.0
23048,4,4.15,14640.0
22668,1,2.95,12391.0
22926,2,5.95,16814.0
21976,24,0.55,12380.0
22469,3,1.65,13668.0
22961,12,1.45,14013.0
21907,12,2.1,16779.0
21788,-1,0.65,17511.0
23240,3,4.15,16360.0
21232,12,1.25,12949.0
22470,6,2.95,18219.0
22953,3,1.25,17284.0
21379,12,0.39,15157.0
21615,12,1.25,12748.0
20751,1,2.1,12844.0
22697,24,2.55,18092.0
20724,10,0.85,16875.0
23221,5,0.83,17841.0
16238,5,0.21,12748.0
21080,4,0.85,15039.0
22661,2,0.85,14159.0
22573,7,0.85,12757.0
21987,4,0.65,17811.0
22832,2,10.75,13221.0
22493,12,1.65,13209.0
22167,2,9.95,15532.0
22348,24,0.85,16353.0
22674,12,1.25,17696.0
23175,6,3.25,16180.0
23048,2,4.15,16686.0
22178,6,1.25,13124.0
84970S,12,0.85,16191.0
22557,12,1.65,12613.0
20727,10,1.65,17088.0
23452,6,1.95,16818.0
85123A,6,2.95,15624.0
23511,6,2.08,14286.0
22138,3,4.95,17063.0
21122,24,1.25,16187.0
22917,4,0.65,17611.0
22865,6,2.1,17757.0
22725,1,3.75,17085.0
23202,10,2.08,15203.0
22948,24,0.85,13804.0
23032,6,1.65,14911.0
22907,2,0.85,16804.0
23293,1,0.83,15858.0
22720,3,4.95,13004.0
23236,6,2.89,14013.0
21210,12,1.45,14625.0
22412,2,2.1,18231.0
20728,10,1.65,13136.0
20981,3,0.85,17372.0
22991,12,1.95,15484.0
79321,1,5.75,15012.0
22173,8,3.29,12476.0
21523,2,7.95,17320.0
20711,20,2.08,12594.0
21415,6,2.1,16625.0
22491,12,0.85,14290.0
21289,16,1.25,12473.0
22197,12,0.85,17652.0
22343,1,0.19,13521.0
21976,1,0.55,18116.0
22687,4,8.25,13658.0
23510,3,0.42,14535.0
21794,1,6.75,16931.0
23415,12,1.65,17865.0
21484,1,4.25,18082.0
21931,1,2.08,12748.0
22371,12,3.95,12347.0
21175,5,2.55,13614.0
22771,2,1.25,15867.0
22822,2,5.95,14534.0
22155,10,0.42,16905.0
22751,4,3.75,17509.0
23348,6,2.08,16999.0
37370,6,1.06,17850.0
20971,12,1.25,17048.0
21468,1,3.75,17364.0
85032B,1,0.65,16910.0
23203,10,2.08,14859.0
23183,1,3.75,14591.0
82600,24,2.1,17591.0
23238,1,4.15,14796.0
84597C,4,1.25,16755.0
23031,-5,1.65,17841.0
84946,-2,1.25,16923.0
21155,6,2.55,13883.0
23583,10,1.65,13090.0
22423,1,12.75,17793.0
85099C,20,2.08,13534.0
22303,1,4.96,14096.0
82551,24,1.45,17873.0
22805,12,1.25,16218.0
82482,2,2.55,14462.0
23294,8,0.83,13211.0
23263,12,1.25,15984.0
85199L,5,0.65,13184.0
21930,10,2.08,16008.0
22563,6,1.25,17356.0
21617,24,1.25,14060.0
22415,1,7.95,17259.0
22745,1,2.1,16686.0
22224,2,2.95,16923.0
20726,10,1.65,13089.0
84509A,4,3.75,15258.0
21165,1,1.69,16904.0
22466,1,1.95,16204.0
22631,12,1.95,15358.0
23534,3,5.95,17637.0
22646,1,1.45,18204.0
23342,4,8.5,16191.0
22383,4,1.65,16794.0
82578,1,0.55,16474.0
21034,2,0.95,15507.0
22771,12,1.25,14116.0
21155,6,2.55,14755.0
85123A,64,2.55,15621.0
47566,50,4.15,12409.0
22383,1,1.65,17346.0
84596B,16,0.42,15856.0
23354,12,0.83,13510.0
84030E,4,4.25,15811.0
23042,3,6.65,17870.0
84832,12,0.85,16425.0
21829,36,0.21,17884.0
22485,2,12.75,14257.0
84077,96,0.29,15854.0
22955,6,2.1,16607.0
22423,32,10.95,13854.0
22557,12,1.65,13934.0
22427,3,5.95,15109.0
21890,3,2.95,16727.0
23681,10,1.65,14049.0
21035,12,2.95,14233.0
22999,24,0.42,17864.0
22539,24,0.42,13198.0
20719,20,0.85,12621.0
22456,1,4.95,16533.0
22144,12,2.1,14251.0
22356,9,0.85,17049.0
22144,6,2.1,14189.0
22573,12,0.85,15653.0
22669,10,2.95,12637.0
22723,4,3.95,14849.0
21563,2,2.95,14606.0
21533,3,4.95,15301.0
21390,12,1.25,14651.0
21786,24,0.42,13971.0
22201,1,4.25,14540.0
22379,10,2.1,13650.0
22197,24,0.85,13458.0
22357,1,4.25,14606.0
47566,3,4.65,17888.0
21033,10,2.95,15039.0
22149,12,2.1,14193.0
22650,4,1.45,14159.0
16235,20,0.21,13975.0
22355,1,0.85,18283.0
22986,25,0.42,14504.0
22169,2,8.5,14633.0
23503,12,1.25,17188.0
16161P,25,0.42,15150.0
22743,1,2.95,16893.0
23439,2,2.1,17811.0
21706,1,9.96,14096.0
22469,12,1.65,17633.0
21755,3,5.95,15465.0
22585,12,1.25,16265.0
23192,12,1.65,12787.0
85017C,6,0.42,17337.0
22186,24,1.95,17481.0
22778,1,3.95,13630.0
23200,10,2.08,13969.0
21500,25,0.42,14844.0
22523,12,0.85,12947.0
23084,24,1.79,13756.0
21641,24,0.72,14298.0
22585,20,1.25,17194.0
85123A,12,2.95,18075.0
22713,12,0.42,17365.0
85049F,12,1.25,12472.0
21874,12,1.65,13183.0
22300,12,2.55,16011.0
22041,144,2.1,13777.0
22435,36,1.25,17491.0
22138,3,4.95,15937.0
22165,2,12.75,16667.0
21746,12,1.25,15416.0
21755,3,5.95,14257.0
85123A,7,2.95,18118.0
84836,12,1.25,15819.0
22753,2,1.63,14096.0
72807C,4,4.25,14428.0
22645,1,1.45,18118.0
22970,6,2.55,15144.0
22988,12,1.25,13030.0
22899,6,2.1,14146.0
23582,10,2.08,14825.0
23681,2,1.65,15965.0
22709,25,0.42,13365.0
22098,36,0.39,13012.0
21731,12,1.65,12474.0
23169,1,4.15,18035.0
21988,12,0.85,12474.0
21908,1,2.1,17545.0
84843,4,5.95,17573.0
21673,24,1.25,14501.0
22385,4,1.95,13268.0
22662,1,1.65,18033.0
22910,6,2.95,15933.0
22613,2,0.85,15998.0
48184,20,6.75,15061.0
20931,4,3.75,14289.0
21181,48,1.85,14738.0
22411,1,2.08,15335.0
23344,8,2.08,17068.0
22705,25,0.42,17449.0
22960,6,4.25,14907.0
84843,18,4.65,12753.0
22952,2,0.55,15288.0
21094,12,0.85,12524.0
22866,2,2.1,16904.0
23293,3,0.83,17323.0
21172,1,1.45,16241.0
22654,1,5.95,17841.0
22398,12,0.39,17078.0
21172,1,1.45,13263.0
22570,4,3.75,16258.0
22960,-1,4.25,17048.0
82482,6,2.55,13911.0
22326,6,2.95,12472.0
22729,12,3.75,12429.0
22579,24,0.29,15150.0
22653,6,1.95,17841.0
47566,4,4.95,14217.0
22649,1,4.95,15039.0
21926,2,1.25,12508.0
22138,9,4.95,17197.0
21175,48,2.08,12429.0
20725,10,1.65,12947.0
23156,1,2.08,14204.0
22853,1,3.25,16033.0
22078,3,2.1,16923.0
47504K,12,0.79,14498.0
23193,8,2.25,14286.0
84509B,4,3.75,12539.0
84836,3,1.25,16241.0
22179,3,6.75,16719.0
22866,14,2.1,16393.0
22328,75,2.55,15061.0
82483,1,6.95,15493.0
22222,12,4.25,16525.0
23158,4,2.08,17920.0
84987,1,1.45,13571.0
23284,4,7.95,16326.0
22906,12,1.65,17677.0
22273,6,2.95,12378.0
20773,3,1.65,17198.0
22138,6,4.95,13949.0
21618,2,1.25,15426.0
21934,10,1.65,12432.0
22360,3,2.95,16931.0
22839,2,14.95,15533.0
21792,2,3.95,15581.0
82482,72,2.55,12454.0
22345,-18,0.85,14071.0
22829,1,9.95,14769.0
21034,1,0.95,17888.0
22424,1,12.75,17667.0
21756,6,6.25,14936.0
22384,10,1.65,15737.0
72799E,4,2.95,13208.0
22264,1,0.85,14670.0
84510A,4,1.25,14387.0
22178,-3,1.95,14397.0
23223,12,0.83,15132.0
23201,2,2.08,13764.0
20977,4,1.25,16161.0
21462,1,6.75,15033.0
23014,4,3.95,15329.0
21159,3,1.45,17673.0
22582,1,2.55,15068.0
22722,-5,3.95,13975.0
23203,20,2.08,16700.0
22633,5,2.1,14723.0
21900,2,0.65,15531.0
22690,2,8.25,13032.0
82581,20,0.55,15856.0
21232,12,1.25,15027.0
23084,6,2.08,12494.0
22437,20,0.85,17716.0
23302,1,1.65,12748.0
20668,24,0.12,17841.0
15056BL,3,5.95,12384.0
21975,24,0.55,12688.0
22847,4,14.95,12578.0
23199,10,2.08,17420.0
22367,1,1.95,18283.0
22720,1,4.95,13357.0
21989,4,0.85,17589.0
22383,2,1.65,14362.0
35970,1,1.69,17870.0
21791,12,1.25,16967.0
22949,1,1.45,14591.0
22666,-1,2.95,14410.0
20707,8,1.25,14367.0
85099B,200,1.79,14566.0
84029E,1,4.25,17811.0
21365,24,0.75,16701.0
22829,8,8.5,16839.0
22386,10,2.08,14390.0
35648,5,0.83,16729.0
22919,12,0.65,18198.0
23570,12,1.25,16133.0
23506,2,0.42,14684.0
22941,2,8.5,17228.0
22996,24,0.42,12536.0
22854,4,4.95,17054.0
22385,1,1.95,17841.0
22413,1,2.95,14472.0
22265,3,0.65,16931.0
22066,6,0.39,15719.0
22792,12,0.85,17107.0
21481,6,3.75,12457.0
22554,192,1.45,14646.0
20698,1,2.55,17920.0
23049,2,8.25,13846.0
22965,6,2.1,16114.0
22328,6,2.95,13158.0
22086,12,2.95,15640.0
23503,24,1.25,18139.0
23461,6,4.15,17131.0
21063,2,0.85,14085.0
22671,1,1.65,14954.0
22594,36,0.85,12841.0
21499,25,0.42,17299.0
21937,5,2.95,14936.0
85099F,10,2.08,14495.0
22697,24,2.55,14021.0
23308,48,0.55,12619.0
21485,2,4.95,15579.0
21851,1,4.95,17964.0
22662,20,1.65,12731.0
84849D,7,1.69,15356.0
22179,1,6.75,17841.0
22699,2,2.95,15572.0
20727,10,1.65,13209.0
22967,6,2.95,13599.0
21914,24,1.25,16652.0
23013,1,3.95,16052.0
22320,3,5.95,15189.0
21399,48,0.39,13266.0
23445,20,0.83,12471.0
22734,5,2.89,14581.0
22996,7,0.42,15572.0
84970L,12,0.95,14673.0
21158,48,0.39,13694.0
21754,9,5.95,14911.0
23209,10,1.65,14367.0
22544,1,0.42,17920.0
22488,48,1.45,16843.0
22810,1,2.95,14382.0
84378,60,1.45,17354.0
22479,20,1.25,15402.0
22247,6,0.85,16980.0
22630,256,1.65,12415.0
21154,10,1.25,13000.0
22082,10,1.65,14049.0
23206,2,1.65,16904.0
22060,24,3.95,13694.0
21375,1,5.45,16686.0
22668,50,2.55,15980.0
20727,12,1.65,16242.0
22556,12,1.65,14911.0
21947,2,1.25,15349.0
22652,6,1.65,16710.0
22548,12,1.25,14911.0
22752,1,8.5,15311.0
20702,1,4.25,12748.0
85066,1,12.75,12748.0
23006,10,0.42,15555.0
22068,2,1.65,17619.0
22470,12,2.95,17686.0
21901,1,0.65,18069.0
23359,12,1.95,15253.0
84970S,144,0.64,16839.0
22383,10,1.65,15078.0
16162L,2,0.65,16813.0
22355,2,0.85,15334.0
22727,1,3.75,15644.0
17003,72,0.29,13026.0
22697,6,2.95,16278.0
22491,2,0.85,17400.0
22834,3,2.1,17602.0
22896,2,2.55,16923.0
22301,6,2.55,17400.0
21878,12,0.85,13507.0
22952,1,0.55,16360.0
84991,3,0.55,13546.0
23243,1,4.95,14056.0
22722,4,3.95,14156.0
23500,20,1.25,17913.0
21164,1,2.95,15493.0
23205,10,0.85,13089.0
21730,18,4.25,14911.0
23411,1,4.95,17772.0
85123A,6,2.95,17685.0
22596,24,1.25,12919.0
21155,50,2.1,17511.0
23285,3,0.85,15429.0
22628,5,4.95,14680.0
22644,8,0.39,14796.0
22835,1,4.95,16360.0
21224,10,1.25,15998.0
85123A,5,2.95,13681.0
23110,-2,5.75,15609.0
21484,4,3.45,13186.0
84531B,12,0.39,14911.0
21181,12,2.1,18223.0
23002,1,0.42,17189.0
47590A,3,5.45,13835.0
22469,12,1.65,16201.0
48116,4,8.25,14936.0
22993,236,1.43,17450.0
21181,48,1.85,13183.0
23551,12,0.39,17608.0
22994,1,0.42,13571.0
84755,8,0.65,16813.0
20970,12,3.75,14567.0
84692,25,0.42,14849.0
23175,4,3.25,17511.0
47566,5,4.65,16842.0
84536B,2,0.42,13230.0
21819,10,0.39,16362.0
22457,6,2.95,14184.0
72803A,4,4.25,18127.0
23029,12,1.65,16011.0
72741,9,1.45,17602.0
23119,12,0.62,12644.0
21980,12,0.29,16729.0
23196,12,1.45,15105.0
23015,2,8.25,16686.0
20828,12,2.55,16613.0
23393,3,3.75,15000.0
48194,1,8.25,12940.0
23524,1,3.75,13536.0
35810A,12,0.83,17470.0
23231,25,0.42,13047.0
23229,6,3.75,12607.0
22840,2,7.95,17398.0
22116,2,0.79,14502.0
22739,5,1.65,16434.0
23256,2,4.15,14552.0
21822,6,0.79,15993.0
21985,3,0.83,14096.0
22441,2,2.1,15867.0
22898,8,1.95,12427.0
22161,24,0.19,14191.0
23199,10,2.08,15039.0
22078,120,1.85,14646.0
22602,10,0.85,13137.0
16161U,25,0.42,16121.0
84380,12,1.25,16766.0
21557,1,2.95,14534.0
23130,12,4.15,13552.0
22523,3,0.85,17589.0
22961,6,1.45,13736.0
22367,1,1.95,14159.0
84992,3,0.55,17602.0
23243,4,4.95,13050.0
21481,6,2.95,16843.0
22457,6,2.95,12766.0
23008,6,14.95,16763.0
22573,12,0.85,16019.0
37446,8,1.45,14878.0
22041,24,2.55,12989.0
20725,10,1.65,17716.0
23511,1,2.08,17920.0
22812,6,1.95,17685.0
23080,2,8.25,14606.0
23146,4,3.29,18075.0
22585,12,1.25,13863.0
22969,12,1.45,15296.0
22158,4,2.95,16327.0
22723,2,3.95,16110.0
21903,2,2.1,15867.0
23173,2,9.95,14359.0
22319,108,0.19,16597.0
23300,12,1.65,17612.0
20725,-1,1.65,13115.0
23319,2,2.49,14730.0
22539,24,0.42,14911.0
21980,24,0.29,12766.0
37495,4,3.75,14426.0
22382,1,1.65,17613.0
22670,4,1.25,16984.0
22091,1,1.25,17582.0
21977,2,0.55,16033.0
21199,12,1.65,17007.0
84970S,12,0.85,17682.0
22491,12,0.85,14911.0
22428,2,6.95,15058.0
21217,3,9.95,14895.0
21900,1,1.63,14096.0
22193,2,8.5,18229.0
72799E,4,0.79,13668.0
21695,6,2.95,17571.0
51014C,24,0.39,15974.0
22114,8,4.25,14911.0
84987,12,1.45,17730.0
23445,20,0.83,12471.0
20992,4,0.39,15531.0
23156,12,2.08,17757.0
22423,32,10.95,13694.0
21481,6,2.95,13077.0
22212,1,2.1,17841.0
23008,-1,16.95,15640.0
23439,12,2.1,14226.0
22633,6,1.85,17850.0
22993,36,1.25,15241.0
23323,6,2.1,17985.0
22713,12,0.42,15491.0
21832,12,1.65,12766.0
22524,2,1.25,14587.0
23208,40,1.65,13098.0
72800E,1,2.55,15557.0
21883,24,0.19,14150.0
21705,2,3.29,14096.0
22469,12,1.65,17716.0
22050,25,0.42,13263.0
84969,2,4.25,13418.0
21928,20,1.95,14282.0
23393,1,3.75,15036.0
21390,7,1.25,14472.0
22720,3,4.95,17100.0
21936,50,2.55,13798.0
22178,6,1.25,14769.0
22728,4,3.75,12680.0
23298,6,4.95,15260.0
22910,4,2.95,18118.0
22142,3,1.45,14562.0
21882,192,0.19,13694.0
22427,1,5.95,17841.0
21213,24,0.55,12971.0
22635,2,9.95,12381.0
35970,12,1.69,12576.0
22585,12,1.25,16678.0
23250,12,1.25,14503.0
23395,1,3.75,18069.0
22326,1,2.95,17954.0
21807,1,0.42,14704.0
20840,24,0.85,16133.0
21907,12,2.1,17139.0
21819,10,0.85,15547.0
22501,1,9.95,15508.0
21328,12,1.65,13500.0
22386,20,2.08,16187.0
21106,6,2.95,15847.0
21034,1,0.95,17315.0
23177,3,2.25,13969.0
22077,12,1.95,12544.0
22563,4,1.25,14419.0
21975,1,0.55,16007.0
23350,36,1.25,18172.0
23160,12,1.25,12906.0
21894,1,1.25,17472.0
22435,1,1.25,16813.0
21179,2,0.39,16794.0
22749,4,3.75,12936.0
22610,36,0.19,14911.0
21955,4,7.95,14936.0
85152,2,2.1,16907.0
20985,100,1.06,17203.0
22737,1,1.65,17870.0
21181,1,2.1,16904.0
21789,1,0.85,15856.0
21326,36,0.65,14525.0
85061W,6,0.85,15799.0
22417,1,0.55,14796.0
22652,10,1.65,15240.0
72741,72,1.25,16779.0
23294,2,0.83,14769.0
82551,3,1.45,16356.0
23247,6,2.89,13127.0
22498,1,5.95,16261.0
22465,12,1.65,17449.0
82580,1,0.55,17841.0
82494L,24,2.55,16525.0
22179,1,6.75,17841.0
22382,20,1.65,16996.0
22112,6,4.95,16592.0
22609,36,0.19,14321.0
22087,12,2.95,13089.0
22548,24,1.25,14016.0
10135,10,1.25,15358.0
21479,1,3.75,16725.0
23245,2,4.95,13097.0
21524,1,7.95,13110.0
23236,2,2.89,13263.0
22717,12,0.42,15220.0
35646,1,2.46,14096.0
22845,1,6.35,14224.0
22730,4,3.75,12481.0
22328,6,2.95,12682.0
23494,6,5.95,14675.0
21533,3,4.95,14112.0
23202,10,2.08,13643.0
22384,1,1.65,16016.0
22904,2,2.95,16813.0
21080,3,0.85,16392.0
11001,2,3.29,14096.0
23348,6,2.08,13812.0
22561,24,1.65,13982.0
22383,1,1.65,14684.0
22355,10,0.85,13700.0
85206A,3,1.65,14657.0
21932,1,1.65,12748.0
23002,5,0.42,16340.0
22382,10,1.65,12567.0
21866,1,2.46,14096.0
81953B,5,0.19,14716.0
22193,4,8.5,13078.0
22560,2,1.25,16110.0
23200,5,2.08,15752.0
23570,1,1.25,17432.0
22355,30,0.85,17139.0
23203,10,2.08,14110.0
22429,1,4.25,15288.0
21399,48,0.39,18272.0
23320,2,2.89,14498.0
21163,24,0.39,14002.0
22570,1,3.75,17841.0
22139,4,4.95,15529.0
21316,88,0.79,15955.0
22667,48,2.55,15856.0
22150,4,1.95,16504.0
47566,12,4.95,14733.0
22564,1,1.25,15555.0
21124,288,1.06,14646.0
22556,12,1.65,12639.0
22698,18,2.95,15159.0
22440,10,0.42,17966.0
21915,2,1.25,14044.0
22549,12,1.45,17481.0
22599,3,0.29,16426.0
22918,12,0.65,16180.0
22144,12,2.1,16169.0
22148,2,1.95,16110.0
21390,3,1.25,17841.0
23209,1,1.65,14684.0
22804,3,2.95,13681.0
23275,-48,1.25,13408.0
35815P,35,0.38,15099.0
20728,10,1.65,17735.0
22427,12,5.45,17811.0
22720,2,4.95,17545.0
22316,1,1.25,15311.0
23094,1,12.5,17495.0
90180B,1,9.95,14964.0
72351A,6,2.1,16409.0
23145,-1,0.95,17164.0
22438,10,1.95,13148.0
22645,2,1.45,14159.0
22457,6,2.95,12921.0
20975,2,0.65,15356.0
23206,1,1.65,15036.0
21242,8,1.69,12705.0
22601,2,0.85,17027.0
22715,12,0.42,15547.0
23546,25,0.42,14769.0
85099B,10,1.95,14341.0
22909,5,0.85,13607.0
82484,2,7.9,17134.0
84279P,4,3.75,15089.0
84970L,12,0.95,15832.0
22271,1,2.95,13755.0
23311,6,2.55,18130.0
23197,3,1.45,16806.0
21668,6,1.25,17360.0
82484,2,7.95,15847.0
23310,36,0.42,15022.0
22197,5,0.85,17379.0
22423,2,12.75,15358.0
23243,4,4.95,15194.0
84228,-1,0.42,12471.0
23490,6,3.75,15478.0
22746,1,2.1,15808.0
21788,-20,0.85,13090.0
22561,-12,1.65,12921.0
23316,1,9.95,13975.0
22171,2,8.5,15737.0
22209,1,0.83,13230.0
22185,1,1.65,17299.0
20723,10,0.85,16923.0
22557,1,1.65,14177.0
22736,5,1.65,15858.0
21481,2,3.75,17920.0
15036,600,0.72,18094.0
23129,4,4.15,16497.0
23309,1,0.55,15036.0
22922,24,0.85,17593.0
22917,12,0.65,16718.0
23101,12,0.83,16258.0
20675,4,1.25,17954.0
22194,2,8.5,13742.0
21535,1,2.55,13148.0
21484,1,3.45,14662.0
23101,1,0.83,17964.0
23093,2,2.49,16771.0
23291,8,1.25,14800.0
22383,3,1.65,16121.0
21034,5,0.95,14159.0
85049E,12,1.25,17365.0
21430,4,3.75,14911.0
22197,12,0.85,12420.0
23273,12,1.65,15089.0
20971,3,1.25,16360.0
22667,2,2.95,13546.0
35471D,24,0.39,17841.0
22082,5,1.65,14562.0
22393,96,0.39,14646.0
22170,1,6.75,16225.0
21990,6,2.95,14286.0
22746,6,2.1,12728.0
23231,25,0.42,12540.0
85086A,6,0.85,16814.0
22998,3,0.42,14030.0
22626,1,8.5,13742.0
23322,6,2.95,16549.0
21035,3,2.95,17377.0
23171,12,1.65,18265.0
22722,1,3.95,16882.0
22260,1,1.63,14096.0
23057,16,4.95,14646.0
23323,2,2.1,14629.0
22199,1,4.25,15547.0
20658,1,1.25,18125.0
85169D,12,1.25,12550.0
22722,3,3.95,12757.0
84879,32,1.69,13224.0
85034C,12,1.25,12748.0
22467,1,2.55,17779.0
23485,1,25.0,12712.0
21503,25,0.42,12662.0
23526,2,5.95,13573.0
22274,1,2.95,18036.0
21090,3,0.39,16921.0
21181,12,2.1,15955.0
84945,12,0.85,13695.0
23333,3,1.25,12748.0
21874,2,1.25,16033.0
22659,2,1.95,16712.0
21175,1,2.55,14606.0
C2,1,50.0,14911.0
23208,10,1.65,14194.0
22804,2,2.95,14572.0
46000M,10,1.55,17965.0
23243,12,4.95,12433.0
22699,2,2.95,14978.0
22830,2,10.0,15046.0
23154,12,2.08,18223.0
22727,3,3.75,17218.0
22656,1,50.0,15831.0
72741,-2,1.45,12463.0
23467,6,3.29,14911.0
22381,-3,2.1,12748.0
23108,2,6.25,14146.0
22565,2,0.85,16284.0
21889,3,1.25,14156.0
23013,4,3.95,14309.0
22961,36,1.45,13422.0
23339,4,2.08,13680.0
20972,3,1.25,14159.0
23300,2,1.65,15518.0
21906,6,6.75,18230.0
22705,25,0.42,15987.0
22379,50,1.85,15971.0
23515,6,2.08,13813.0
48111,10,6.75,13093.0
21121,24,1.25,16292.0
21888,4,3.75,13536.0
71477,24,3.29,13265.0
22571,12,0.85,14916.0
22716,12,0.42,17928.0
21000,1,4.25,17869.0
84792,6,4.65,17858.0
21931,10,1.95,15039.0
37449,1,9.95,16813.0
23242,6,2.08,16800.0
23598,2,2.95,15506.0
85099F,10,1.95,17811.0
22166,2,7.95,15532.0
22469,120,1.45,13246.0
22925,2,5.95,17646.0
85049G,1,2.46,14096.0
21913,4,3.75,14222.0
23198,3,1.45,14598.0
22178,96,1.06,18073.0
21675,24,0.85,14776.0
85066,2,12.75,15044.0
84818,1,0.79,16728.0
22715,12,0.42,15750.0
22766,8,2.95,16746.0
22548,2,1.25,14159.0
21644,6,1.25,14715.0
20718,10,1.25,12865.0
22930,1,2.55,17904.0
22346,6,0.85,17252.0
21213,6,0.55,17954.0
23109,24,2.89,17364.0
22674,12,1.25,14565.0
22578,24,0.29,13499.0
23308,24,0.55,12955.0
21915,12,1.25,17272.0
85014A,4,5.95,16804.0
22112,5,4.95,16923.0
22417,24,0.55,12802.0
22749,1,3.75,14037.0
22313,1,2.95,17523.0
23422,12,2.08,14223.0
22663,10,2.08,15394.0
23351,3,1.25,16085.0
21158,24,0.39,12433.0
21071,6,1.25,15719.0
22431,2,1.95,16009.0
22413,6,2.95,15225.0
22262,10,0.85,17576.0
21155,6,2.55,13018.0
85014B,3,5.95,18257.0
22990,2,4.95,14732.0
48173C,2,7.95,14978.0
22845,1,6.35,13232.0
21937,5,2.95,15223.0
22715,12,0.42,16556.0
22163,24,0.79,15721.0
84879,40,1.69,14101.0
22530,24,0.42,12433.0
23148,10,0.83,17027.0
37449,-1,9.95,15212.0
22186,12,1.95,13813.0
22634,2,9.95,15179.0
22421,12,0.42,13901.0
21650,96,0.19,16122.0
21930,10,2.08,13510.0
23240,-2,4.15,17193.0
22568,4,3.75,13078.0
23280,12,0.83,12567.0
22569,24,3.39,16722.0
22037,12,0.42,15601.0
21114,10,1.25,14245.0
23535,2,5.95,15033.0
23289,144,1.05,14646.0
84836,1,1.25,16764.0
21770,8,4.95,12540.0
23332,12,1.65,14911.0
21636,9,0.75,15799.0
23256,4,4.15,12740.0
22672,12,1.65,15109.0
22178,12,1.25,12987.0
22383,10,1.65,15246.0
21929,2,2.08,16416.0
84978,3,1.25,16370.0
22211,1,0.83,13137.0
22961,6,1.45,18077.0
23284,10,7.08,16260.0
20726,20,1.65,12594.0
22961,12,1.45,18236.0
23035,6,1.45,14422.0
22834,4,2.1,14527.0
21974,24,1.45,13001.0
22698,6,2.95,18044.0
22415,1,7.95,14049.0
21975,1,0.55,16776.0
22509,1,16.95,15639.0
23356,2,5.95,17081.0
22737,2,3.29,14096.0
22774,24,1.25,16455.0
84946,1,1.25,15311.0
21259,24,4.95,13089.0
71053,8,3.75,13562.0
22333,16,1.65,15738.0
22355,100,0.72,14646.0
20719,5,0.85,15005.0
23198,1,1.45,15031.0
23321,4,1.65,16504.0
47566,4,4.95,16091.0
22356,20,0.85,12536.0
22630,12,1.95,12593.0
22611,2,4.95,17975.0
23301,12,1.65,15615.0
22487,2,9.95,12383.0
21930,1,2.08,15021.0
23284,8,8.25,13139.0
23013,4,3.95,13236.0
22964,2,2.1,17530.0
21340,2,12.75,16806.0
22682,3,1.25,17757.0
82582,3,2.1,13668.0
21430,4,3.75,16225.0
22602,1,0.85,12757.0
23076,24,1.25,17987.0
POST,5,18.0,13815.0
22669,5,2.95,16999.0
22114,3,4.25,14395.0
22041,6,2.55,13078.0
22785,12,1.25,17490.0
22971,6,2.55,18044.0
22595,36,0.85,14911.0
72351B,1,2.1,14606.0
20828,6,2.55,14396.0
21080,12,0.85,12710.0
84077,288,0.21,13722.0
23328,4,3.75,14916.0
22386,2,2.08,16205.0
22508,2,3.75,16771.0
21447,24,1.25,17315.0
22906,60,1.45,17084.0
22362,6,2.95,12637.0
22138,1,4.95,16764.0
21929,2,2.08,14527.0
22616,12,0.29,14800.0
21700,12,0.85,12474.0
21484,4,4.25,12757.0
22627,2,8.5,17428.0
82578,12,0.55,14110.0
22943,6,4.95,13370.0
23107,8,2.89,15826.0
17012B,4,0.85,16036.0
22891,2,8.29,14096.0
22564,1,1.25,16469.0
21930,10,2.08,13048.0
85099F,2,2.08,14159.0
21034,1,0.95,15555.0
22385,1,2.08,17368.0
22866,1,2.1,17827.0
21533,3,4.95,17652.0
22626,1,8.5,14646.0
72349B,48,1.69,17588.0
22726,8,3.75,12678.0
22748,6,2.1,16265.0
20828,4,2.55,17084.0
22751,12,3.75,15332.0
23205,10,0.85,12713.0
22969,96,1.25,15251.0
21257,1,7.95,14527.0
23232,25,0.42,15230.0
23307,1,0.55,14546.0
22384,30,1.65,13178.0
22806,2,2.95,12867.0
21063,2,0.85,17841.0
22845,1,6.35,15856.0
23066,1,8.25,13884.0
21217,1,9.95,17346.0
21382,2,0.75,17608.0
23238,6,4.15,16171.0
20727,10,1.65,14800.0
22467,2,2.55,16904.0
22745,2,2.1,17799.0
22379,50,1.85,14911.0
